County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
33001,17615.116681254116,0.08697548692177845,7494.0,12.8,16.31241537934522,184.330293786601,386.60424449048173,582.3532290426243
33005,15847.853843233665,0.09632151216868796,7299.0,10.5,15.771834132877704,302.29348754682263,420.5822435434054,538.8709995399881
33007,25149.130823057625,0.1187859214622408,7969.0,14.1,3.168266641320533,0.0,0.0,0.0
33009,16728.4399138516,0.10675682584984969,5563.0,10.9,23.362926373406314,102.35186792158957,136.83999732995127,170.21560643481743
33013,14182.656496401314,0.10234013409707629,6400.0,10.8,38.3113923548956,1004.6832374447622,1459.7961569710221,1915.5696177447799
33015,9789.520554165301,0.0837633939097787,5588.0,11.6,47.777537455329615,2340.4536929131064,3314.0824291649587,4299.009907382598
33017,14263.043234012359,0.10950904215784205,7362.0,11.4,64.30228196550642,920.9005381488598,1229.398390911944,1527.9447000375098
33019,19047.624996609928,0.08936587352068168,6524.0,9.6,18.541695638066102,282.76085848050803,354.6099290780142,424.1412877207621
33003,18598.088754437922,0.08338606008723172,7678.0,14.7,18.401144960130853,20.445716622367613,83.82743815170721,181.96687793907176
33011,14354.582958096185,0.1227957498248326,6809.0,12.0,82.96864696361129,4166.896469036628,6260.53593909238,8330.196031412985
