County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
40013,23781.643921241797,0.01324518120398879,10094.0,5.5,441.7126784040004,212.52213772267945,339.61871028232105,568.8092509636421
40015,24654.057436895906,0.01570721564768043,12417.0,6.2,504.1374035185314,3525.4850149502818,5465.544816076768,7569.014672136848
40017,12689.978827559236,0.011053046301508598,6497.0,6.9,359.39206775181043,243.4156406349035,422.77453373430615,721.481261715642
40019,22034.461973353285,0.012800991415605855,10291.0,7.4,168.36066595996758,280.6011099332793,598.6157011909958,1076.6768514476937
40021,22518.856485192264,0.015316310507162773,10353.0,6.1,367.88129148940544,238.40351850710073,417.2061573874263,865.2403559611156
40027,12223.341102903378,0.013367240217201865,6893.0,6.7,294.70378220791935,1441.1261416690727,2075.601906948249,2790.7075003344903
40031,12482.919113201766,0.015711513970002648,8804.0,7.0,195.44675318222096,390.06534215604273,660.8750383025946,958.1859891179222
40033,14419.343452170844,0.011105913762973912,12215.0,7.3,88.24567596187786,3265.090010589481,4359.336392516767,5683.021531944934
40035,20909.34804129543,0.013803749035750813,11184.0,6.3,834.3940036769906,0.0,148.4938481120068,360.62791684344506
40037,21735.969352087468,0.011271561044769502,10827.0,7.0,230.6982466933251,1131.1204943933335,1849.7804871228432,3017.2534325102765
40045,20419.797875097174,0.009672312623223139,10740.0,4.8,155.48069448043535,0.0,0.0,0.0
40047,20156.905136268342,0.013155199824406823,8696.0,6.2,547.038784067086,265.3301886792453,645.3092243186583,1469.1430817610062
40049,19789.97510014074,0.010647577769381964,11528.0,6.6,248.99859261665043,534.0839377864386,981.5596694453467,1447.0787773808236
40051,19857.076333416913,0.010319239126313206,9060.0,6.5,567.7544148726582,653.7235376294014,1035.2115198624494,1499.0865780707095
40053,17055.158089083776,0.00812090793272405,12451.0,4.4,346.18047542118626,0.0,0.0,46.157396722824835
40065,22662.046473705665,0.013999242919567839,9009.0,4.7,505.5034651447208,876.4777823073788,1712.1891561353443,2878.1084386465554
40071,25329.59713353852,0.01303490587550541,11000.0,7.4,411.13510037208874,1848.959529606321,2634.4802241719876,3507.280995911617
40075,27916.858061552597,0.01104965980608208,11669.0,5.8,229.67386311437758,447.8640330730363,803.8585209003215,1401.0105649977033
40081,20512.085328439945,0.010699082512561721,10900.0,5.5,389.94179545259055,513.2322160736302,857.2985061788571,1665.8542879261406
40083,18002.124513132407,0.010638831453039068,6804.0,5.7,329.0912499218929,195.78846514340464,262.4398575326488,324.92553789756516
40085,19135.86267433922,0.012617446565311757,11233.0,4.4,448.64917585097044,0.0,0.0,273.090802691895
40087,12395.611997825765,0.009361203608526705,8742.0,6.6,365.6668478529426,758.5116371003608,1064.881158274448,1477.4917230814845
40093,14825.009830908375,0.010268585292611454,11767.0,4.9,367.0205793682003,1428.7586839690653,1835.1028968410014,2228.339231878359
40103,20941.514688707215,0.00993033702708349,10375.0,4.7,206.63013206360614,359.3567514149672,916.3597161081665,1464.3787620159912
40105,19452.16355696705,0.011310169507127935,10241.0,5.3,218.34061135371178,526.0023818975784,833.664152441445,1568.0825724493845
40113,19457.871090007025,0.01174856168430528,8413.0,6.4,738.8795434703916,2024.9984029981047,2789.4299767902394,3600.7069395055687
40117,22105.52027357108,0.011390083912762895,9667.0,6.4,140.4494382022472,1636.5412799218368,2204.4455300439668,2754.0302882266733
40123,18916.51865008881,0.012170256914309792,10590.0,6.2,329.1192142931773,525.0235085153066,697.4192874307805,932.5044404973356
40125,20885.22151201234,0.012628242006919197,10773.0,6.4,387.0949966938506,650.2093894644038,1024.9063257659245,1407.8686356623318
40129,18280.770304214344,0.009968785373683455,8500.241558457017,5.4,1004.7446274072006,0.0,669.8297516048004,1507.116941110801
