County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
2261,21279.85271923993,0.026187982849912497,7321.0,8.3,228.21125842208215,0.0,0.0,0.0
2068,11152.157802663067,0.029108447224836586,8500.241558457017,9.5,429.18454935622316,0.0,0.0,0.0
2090,21529.89243624112,0.025192321706916144,7007.0,8.9,428.5021012090987,260.1988662763684,461.54322708546295,749.6205433200136
2110,23853.20839870912,0.028121944530553163,7651.0,10.3,215.80033777444172,222.0554200287734,297.1164070807531,297.1164070807531
2122,31831.181683682164,0.025178103370586447,8213.0,11.7,216.324862029025,148.19104721673366,200.99475369625944,252.09511480547795
2195,36407.42883700865,0.03127915951537143,8500.241558457017,9.3,91.85548071034906,0.0,0.0,0.0
2220,18092.122172748805,0.027649673051031165,5871.0,9.0,23.54880489815142,0.0,0.0,0.0
2230,13364.5850938156,0.024659150963462,8500.241558457017,19.4,253.592561284869,0.0,0.0,0.0
2275,33240.922278101876,0.031096106081152763,8500.241558457017,10.8,0.0,0.0,0.0,0.0
2020,28399.418974076107,0.02998375521818915,7680.0,10.8,491.66666666666663,229.86111111111111,400.0,688.1944444444445
2100,39447.64626394193,0.0223091112438701,8500.241558457017,16.1,79.05138339920948,0.0,0.0,0.0
2130,34132.3513163018,0.030609193864428196,7733.0,12.9,57.54981655995971,0.0,0.0,0.0
2060,27776.77541123061,0.025100083592310144,8500.241558457017,2.9,0.0,0.0,0.0,0.0
2105,38642.50319898288,0.029318552796038146,8500.241558457017,14.5,0.0,0.0,0.0,0.0
2150,30561.154960020336,0.03740986731483136,5024.0,8.3,76.93491306354824,0.0,0.0,0.0
2170,32002.44826197144,0.022979221646676214,6908.0,11.8,188.33608759474507,123.710959498509,180.95035866946094,236.34332560909183
2198,42719.21416228039,0.03332631867408438,13103.0,13.4,48.363694986296956,0.0,0.0,0.0
2240,35814.78484333411,0.03125041854020915,7042.0,9.2,232.11954156390541,0.0,0.0,0.0
2282,41528.216901152184,0.028572261044030395,8500.241558457017,10.8,0.0,0.0,0.0,0.0
2013,21912.693067927878,0.05326093459211512,8500.241558457017,3.1,29.967036260113876,0.0,0.0,0.0
2185,27001.765404171303,0.046664149760458074,10485.0,8.2,620.4231082180635,0.0,0.0,0.0
2016,11692.628214104732,0.04610989314408832,8500.241558457017,4.1,53.24813631522897,0.0,0.0,0.0
2070,66432.38312217333,0.03804002531779777,13106.0,7.4,284.78437754271766,0.0,0.0,0.0
2164,47379.60183744638,0.03406083199369112,8500.241558457017,9.1,0.0,0.0,0.0,0.0
2180,64928.028403888784,0.044926710159729905,14662.0,15.4,139.94402239104357,0.0,0.0,0.0
2188,68439.22671684445,0.04936409728856308,16982.0,16.8,813.5415299829418,0.0,0.0,0.0
2290,58980.042429269764,0.040001178234057064,18289.0,15.8,325.0478011472275,95.60229445506693,688.3365200764819,1376.6730401529637
2050,77750.19045329998,0.04978995467710807,14126.0,16.1,652.6705101707821,0.0,54.38920918089851,217.55683672359405
2158,100133.66956219476,0.05845055160390199,19111.0,25.3,168.39066634592254,0.0,0.0,0.0
